gx,gy,gz,acx,acy,acz,time
17.21,-38.27,7.51,-0.2,-1.02,0.27,2022-03-28 9:29:11
6.16,-25.57,-20.57,0.1,-1.07,0.26,2022-03-28 9:29:12
-22.46,34.73,-31.56,-0.36,-1.36,0.22,2022-03-28 9:29:12
-40.77,-10.74,-41.14,-0.19,-0.61,0.13,2022-03-28 9:29:12
-8.91,5.25,11.6,-0.08,-0.83,0.24,2022-03-28 9:29:12
-1.46,-22.83,15.08,-0.54,-0.78,0.5,2022-03-28 9:29:12
-3.05,13.92,10.68,0.01,-0.86,0.43,2022-03-28 9:29:12
8.79,-4.94,23.25,-0.21,-0.78,0.43,2022-03-28 9:29:12
14.77,-14.89,17.88,-0.11,-0.74,0.39,2022-03-28 9:29:12
34.48,15.81,14.28,0.27,-1.23,-0.01,2022-03-28 9:29:12
27.16,24.05,15.2,-0.31,-1.17,0.14,2022-03-28 9:29:13
-6.84,22.22,2.32,0.2,-1.01,0.13,2022-03-28 9:29:13
-26.37,-1.46,8.18,-0.09,-1.03,0.14,2022-03-28 9:29:13
-21.79,4.7,-12.33,-0.01,-0.87,0.21,2022-03-28 9:29:13
5.98,-3.17,-6.71,0.04,-0.9,0.35,2022-03-28 9:29:13
22.83,-5.49,-11.23,-0.13,-1.07,0.48,2022-03-28 9:29:13
2.69,59.88,-25.27,-0.13,-1.25,0.27,2022-03-28 9:29:13
-20.87,48.65,-20.45,-0.12,-0.62,0.07,2022-03-28 9:29:13
31.43,15.75,18.31,-0.24,-0.94,0.07,2022-03-28 9:29:14
9.52,41.56,-10.93,-0.13,-0.91,0.48,2022-03-28 9:29:14
-15.08,34.42,17.58,0.02,-0.91,0.38,2022-03-28 9:29:14
1.28,5,26.06,-0.07,-1.28,0.16,2022-03-28 9:29:14
-24.9,33.2,-9.7,0.11,-0.95,0.25,2022-03-28 9:29:14
-11.47,-19.29,29.24,0.08,-1.05,0.06,2022-03-28 9:29:14
-9.4,13.49,-26.55,0.15,-0.98,0.4,2022-03-28 9:29:14
3.11,-8.54,-12.51,0.05,-0.85,0.47,2022-03-28 9:29:14
-17.21,17.94,-26.25,0.13,-0.83,0.41,2022-03-28 9:29:15
33.51,-16.48,-40.77,0,-1.01,0.36,2022-03-28 9:29:15
25.27,-23.01,-44.07,-0.3,-0.9,0.35,2022-03-28 9:29:15
-31.86,15.62,-3.42,-0.17,-0.8,-0.08,2022-03-28 9:29:15
18.01,21.42,24.29,-0.39,-0.81,0.14,2022-03-28 9:29:15
-2.75,50.17,26.67,-0.05,-0.92,0.47,2022-03-28 9:29:15
-12.88,7.14,31.98,-0.14,-0.89,0.52,2022-03-28 9:29:15
-13.18,61.95,30.33,0.08,-0.79,0.31,2022-03-28 9:29:15
21.91,-21.91,31.01,0.04,-1.1,0.23,2022-03-28 9:29:15
-0.79,-20.75,-20.87,0.09,-1.13,0.25,2022-03-28 9:29:16
14.95,-63.17,6.84,-0.09,-0.99,0.24,2022-03-28 9:29:16
-1.46,-23.32,-32.78,0.08,-1.02,0.15,2022-03-28 9:29:16
-5.55,13.06,-21.18,-0.28,-1.21,0.27,2022-03-28 9:29:16
-22.71,17.09,-36.07,-0.19,-0.69,0.21,2022-03-28 9:29:16
10.93,30.64,-1.28,-0.09,-0.84,0.15,2022-03-28 9:29:16
13.24,31.8,-3.05,-0.3,-0.82,0.46,2022-03-28 9:29:16
2.81,15.32,6.9,0.03,-0.74,0.38,2022-03-28 9:29:16
8.54,14.53,26.73,0.03,-1.19,0.14,2022-03-28 9:29:17
19.41,22.03,5.92,-0.26,-1.06,0.32,2022-03-28 9:29:17
-9.7,15.26,9.4,0.12,-1.04,0.17,2022-03-28 9:29:17
-9.34,12.21,8.79,0.1,-0.92,0.21,2022-03-28 9:29:17
-7.2,-2.99,-1.16,0.04,-0.94,0.29,2022-03-28 9:29:17
-5.68,-6.16,-7.08,-0.02,-0.97,0.42,2022-03-28 9:29:17
3.05,-12.76,-26.06,0.07,-0.91,0.37,2022-03-28 9:29:17
18.8,-7.63,-25.76,-0.03,-1.02,0.32,2022-03-28 9:29:17
23.56,14.71,-44.43,-0.36,-1.22,0.34,2022-03-28 9:29:17
-23.32,4.33,-34.73,-0.12,-0.68,0.19,2022-03-28 9:29:18
-20.75,10.93,16.42,-0.33,-0.91,0.01,2022-03-28 9:29:18
7.45,18.98,6.29,-0.34,-0.84,0.32,2022-03-28 9:29:18
0,59.08,26.92,-0.06,-0.83,0.51,2022-03-28 9:29:18
6.84,71.78,17.7,0.06,-0.82,0.48,2022-03-28 9:29:18
0.67,15.14,24.23,0.03,-0.85,0.31,2022-03-28 9:29:18
29.79,-24.35,17.46,-0.15,-1.31,0.17,2022-03-28 9:29:18
-3.17,11.96,-30.03,0.17,-1.03,0.21,2022-03-28 9:29:18
2.32,-31.19,4.52,0,-1.01,0.25,2022-03-28 9:29:19
-7.57,-11.9,-25.76,-0.1,-0.97,0.21,2022-03-28 9:29:19
-12.7,3.42,-20.81,-0.03,-0.84,0.24,2022-03-28 9:29:19
16.85,4.27,-30.46,0.04,-0.84,0.4,2022-03-28 9:29:19
22.89,-34.48,-43.76,-0.25,-1.25,0.37,2022-03-28 9:29:19
2.14,-34.67,-27.77,-0.51,-0.79,0.18,2022-03-28 9:29:19
-8.24,27.1,29.11,-0.33,-1,-0.12,2022-03-28 9:29:19
6.71,52.19,21,-0.51,-0.95,0.31,2022-03-28 9:29:19
-9.89,97.23,29.54,0.04,-0.76,0.27,2022-03-28 9:29:19
2.62,45.78,18.74,-0.05,-0.81,0.62,2022-03-28 9:29:20
-14.59,-10.38,16.05,0.24,-1.04,0.14,2022-03-28 9:29:20
20.87,1.71,21.36,-0.39,-1.18,0.28,2022-03-28 9:29:20
-10.99,20.26,-28.38,0.22,-1.04,0.12,2022-03-28 9:29:20
0.85,-6.47,-21,-0.13,-0.9,0.31,2022-03-28 9:29:20
-12.21,7.81,-22.28,-0.04,-0.84,0.4,2022-03-28 9:29:20
7.2,0.43,-21,-0.05,-0.85,0.41,2022-03-28 9:29:20
51.88,-3.05,-5.68,-0.4,-1.06,0.45,2022-03-28 9:29:21
-16.72,-10.86,-24.23,-0.17,-0.7,-0.01,2022-03-28 9:29:21
-28.44,38.88,25.57,-0.5,-0.88,-0.17,2022-03-28 9:29:21
5,60.67,24.78,-0.25,-0.89,0.45,2022-03-28 9:29:21
-12.82,55.11,37.35,-0.07,-0.89,0.49,2022-03-28 9:29:21
-4.7,54.87,26.18,-0.08,-0.81,0.48,2022-03-28 9:29:21
0.85,4.82,-4.46,0.12,-0.96,0.24,2022-03-28 9:29:21
39.67,-46.57,31.43,-0.29,-0.99,0.36,2022-03-28 9:29:21
13.98,-15.69,-30.64,0.25,-1.14,0.11,2022-03-28 9:29:22
6.53,-27.28,-16.05,-0.18,-0.94,0.27,2022-03-28 9:29:22
-21.61,-29.97,-33.81,-0.21,-1.17,0.13,2022-03-28 9:29:22
-51.45,-3.72,-34.91,-0.11,-0.65,0.17,2022-03-28 9:29:22
-9.58,2.5,34.24,-0.28,-0.7,0.31,2022-03-28 9:29:22
-6.1,-12.08,12.39,-0.16,-0.82,0.54,2022-03-28 9:29:22
-2.32,-18.07,32.29,-0.26,-0.72,0.37,2022-03-28 9:29:22
24.96,-10.38,20.02,-0.23,-0.75,0.41,2022-03-28 9:29:22
48.58,-8,35.64,0.06,-1.42,-0.08,2022-03-28 9:29:23
23.19,72.75,0.55,-0.05,-1.13,0.16,2022-03-28 9:29:23
-12.51,12.76,1.83,0.29,-1.03,0.06,2022-03-28 9:29:23
-19.59,-33.14,3.6,-0.1,-0.91,0.29,2022-03-28 9:29:23
-14.71,-26.67,-11.6,0.07,-0.91,0.16,2022-03-28 9:29:23
15.44,-38.15,-0.92,-0.25,-1.05,0.38,2022-03-28 9:29:23
1.95,13.73,-32.41,-0.23,-1.24,0.36,2022-03-28 9:29:23
-18.01,21.91,-6.04,-0.15,-0.64,0.01,2022-03-28 9:29:23
8.73,43.33,24.05,-0.15,-0.87,0.04,2022-03-28 9:29:23
24.05,40.89,-2.26,-0.29,-0.92,0.39,2022-03-28 9:29:24
-9.22,47.24,10.93,0.08,-0.82,0.45,2022-03-28 9:29:24
15.38,25.88,19.04,0,-1.24,0.08,2022-03-28 9:29:24
-13.61,4.33,-14.77,0.01,-1.07,0.24,2022-03-28 9:29:24
-21.55,-13.67,5.8,0.08,-0.93,0.05,2022-03-28 9:29:24
-5.74,-28.56,-9.64,-0.01,-0.96,0.34,2022-03-28 9:29:24
-17.94,-28.99,-14.04,-0.03,-0.9,0.35,2022-03-28 9:29:24
-13.85,-7.57,-12.88,-0.06,-0.93,0.36,2022-03-28 9:29:24
-5.8,-3.11,-27.77,-0.1,-0.88,0.47,2022-03-28 9:29:25
57.07,-46.57,-25.21,-0.26,-1.05,0.47,2022-03-28 9:29:25
-7.26,-49.99,-9.09,-0.16,-0.78,0.11,2022-03-28 9:29:25
-32.29,1.4,38.09,-0.39,-0.96,-0.18,2022-03-28 9:29:25
7.14,62.01,24.17,-0.35,-0.86,0.21,2022-03-28 9:29:25
-21.67,31.07,27.16,0.05,-0.92,0.54,2022-03-28 9:29:25
-20.14,-13.92,33.2,0.08,-0.87,0.43,2022-03-28 9:29:25
-5.31,-37.66,22.58,0,-0.76,0.31,2022-03-28 9:29:25
14.4,-53.41,21.18,0.07,-1.14,0.2,2022-03-28 9:29:26
22.09,-38.02,28.99,-0.31,-1.12,0.36,2022-03-28 9:29:26
12.88,-65.19,3.72,0.02,-1.05,0.15,2022-03-28 9:29:26
6.59,-9.52,6.04,-0.08,-0.96,0.13,2022-03-28 9:29:26
4.58,-11.29,-12.63,0.05,-1.01,0.25,2022-03-28 9:29:26
-20.69,-10.19,-6.47,-0.2,-1.09,0.35,2022-03-28 9:29:26
-24.41,37.17,-22.52,-0.14,-0.96,0.41,2022-03-28 9:29:26
-22.4,0.12,-11.41,0.02,-0.62,0.22,2022-03-28 9:29:26
17.82,-10.19,20.75,-0.28,-1.02,0.12,2022-03-28 9:29:26
9.77,15.62,-5.8,-0.26,-0.91,0.44,2022-03-28 9:29:27
4.33,28.02,1.77,0.02,-0.78,0.4,2022-03-28 9:29:27
20.75,-2.93,16.24,-0.1,-0.9,0.39,2022-03-28 9:29:27
20.69,2.81,3.78,0.01,-1.21,0.19,2022-03-28 9:29:27
16.36,9.4,13.49,-0.16,-0.95,0.22,2022-03-28 9:29:27
4.09,-9.4,-16.17,0.19,-1.07,0.05,2022-03-28 9:29:27
-6.41,-22.46,20.39,-0.23,-0.98,0.19,2022-03-28 9:29:27
-13.73,-7.69,-33.39,0.01,-0.98,0.22,2022-03-28 9:29:27
-8.67,11.41,-7.14,-0.22,-1.04,0.48,2022-03-28 9:29:28
-26.18,59.94,-34.12,-0.05,-0.99,0.42,2022-03-28 9:29:28
-13.49,-23.93,4.15,-0.11,-0.65,0.16,2022-03-28 9:29:28
15.93,-11.47,15.32,-0.23,-1.05,0,2022-03-28 9:29:28
17.09,43.09,-8.91,-0.2,-0.87,0.38,2022-03-28 9:29:28
10.19,28.63,16.85,0.13,-0.82,0.5,2022-03-28 9:29:28
5.37,1.22,10.56,0.05,-1.1,0.14,2022-03-28 9:29:28
32.1,-28.26,32.29,-0.31,-1.21,0.21,2022-03-28 9:29:28
-17.52,14.04,-13.55,-0.04,-0.96,0,2022-03-28 9:29:29
5.07,-15.75,8.79,-0.09,-1.03,0.14,2022-03-28 9:29:29
-27.4,26.98,-23.44,-0.03,-0.97,0.13,2022-03-28 9:29:29
-2.69,48.77,-21.18,0.03,-1.01,0.18,2022-03-28 9:29:29
1.65,76.78,-40.59,-0.03,-1.06,0.4,2022-03-28 9:29:29
15.32,89.66,-23.5,-0.27,-0.76,0.25,2022-03-28 9:29:29
2.81,112.43,-24.23,-0.14,-0.9,0.04,2022-03-28 9:29:29
17.33,111.33,-1.53,-0.24,-0.85,0.22,2022-03-28 9:29:29
3.23,141.72,-1.28,0.08,-0.94,0.01,2022-03-28 9:29:29
34.3,120.24,-11.17,0.2,-1.02,0.07,2022-03-28 9:29:30
13.85,126.1,-19.35,0.29,-1.14,0.21,2022-03-28 9:29:30
-20.2,96.62,-2.62,0.18,-1.02,-0.06,2022-03-28 9:29:30
-1.1,81.12,-5.31,0,-0.88,0.09,2022-03-28 9:29:30
