gx,gy,gz,acx,acy,acz,time
12.33,9.77,68.6,0.11,-1.04,0.43,2022-03-28 9:26:52
-42.6,-139.16,63.17,-0.09,-1.16,0.3,2022-03-28 9:26:52
-53.47,-10.31,30.33,-0.08,-0.86,0.21,2022-03-28 9:26:52
-3.23,19.59,-12.57,0.18,-0.77,0.19,2022-03-28 9:26:53
29.48,-62.5,-38.57,0.02,-0.86,0.24,2022-03-28 9:26:53
53.89,-9.7,-79.9,0.06,-1.17,0.37,2022-03-28 9:26:53
38.45,-31.49,-23.19,-0.13,-0.85,0.63,2022-03-28 9:26:53
-29.79,-22.16,56.76,-0.41,-0.84,0.18,2022-03-28 9:26:53
-35.4,30.09,1.83,-0.46,-0.9,0.15,2022-03-28 9:26:53
-0.49,98.08,-1.65,-0.15,-0.83,0.14,2022-03-28 9:26:53
30.03,3.05,-32.84,-0.04,-0.9,0.35,2022-03-28 9:26:53
41.26,-64.03,-15.87,0.06,-0.75,0.49,2022-03-28 9:26:53
8.3,-98.88,4.15,-0.02,-1.31,0.59,2022-03-28 9:26:54
-59.45,29.66,65.86,-0.08,-0.97,0.37,2022-03-28 9:26:54
-81.85,1.59,39.61,0.18,-1.31,0.28,2022-03-28 9:26:54
-73.73,41.02,70.68,-0.05,-1.03,0.13,2022-03-28 9:26:54
-16.24,96.68,29.11,-0.16,-0.93,0.11,2022-03-28 9:26:54
49.93,18.25,-92.65,0.04,-0.67,0.36,2022-03-28 9:26:54
74.65,-118.16,-161.5,-0.1,-1.21,0.43,2022-03-28 9:26:54
61.58,103.94,-75.32,0.05,-0.92,0.31,2022-03-28 9:26:54
35.77,51.33,-31.37,0.3,-0.77,0.48,2022-03-28 9:26:55
-32.29,-5.92,94.85,-0.04,-0.91,0.37,2022-03-28 9:26:55
-81.85,23.38,171.69,0.07,-1.47,0.39,2022-03-28 9:26:55
-66.83,0.55,108.58,0.03,-0.91,0.15,2022-03-28 9:26:55
-10.5,16.66,7.02,0.07,-0.59,0.12,2022-03-28 9:26:55
63.66,-33.69,-109.13,0.36,-0.76,0.31,2022-03-28 9:26:55
115.48,-135.8,-142.58,0.16,-1.16,0.63,2022-03-28 9:26:55
61.1,52.86,-54.99,-0.02,-1.44,0.56,2022-03-28 9:26:55
-11.9,67.5,10.99,0,-0.77,0.32,2022-03-28 9:26:56
-33.87,61.22,9.83,-0.27,-0.97,0.14,2022-03-28 9:26:56
9.16,41.5,6.59,-0.27,-0.9,0.16,2022-03-28 9:26:56
29.36,11.05,-43.09,-0.05,-0.98,0.3,2022-03-28 9:26:56
16.66,-54.69,-31.92,0.02,-0.92,0.39,2022-03-28 9:26:56
11.78,-2.32,2.14,0.08,-0.75,0.41,2022-03-28 9:26:56
-43.58,-68.85,25.45,0.03,-1.13,0.41,2022-03-28 9:26:56
-64.76,48.46,100.71,0.07,-1.3,0.36,2022-03-28 9:26:56
-71.41,-16.3,101.75,0.03,-1.17,0.2,2022-03-28 9:26:56
-57.07,26.61,83.62,-0.18,-0.86,0.09,2022-03-28 9:26:57
11.29,118.84,-48.1,0.1,-1.02,0.21,2022-03-28 9:26:57
69.64,-179.2,-117.13,-0.02,-0.84,0.32,2022-03-28 9:26:57
77.94,129.09,-121.89,-0.12,-1.04,0.47,2022-03-28 9:26:57
23.93,94.3,-44.86,0.1,-0.88,0.37,2022-03-28 9:26:57
23.19,81.24,13.12,0.14,-0.99,0.38,2022-03-28 9:26:57
5.49,17.46,115.84,0.04,-1.12,0.38,2022-03-28 9:26:57
-38.45,-37.41,80.2,-0.1,-1.14,0.21,2022-03-28 9:26:58
-21.48,100.04,-12.88,0.1,-0.82,0.07,2022-03-28 9:26:58
15.81,-38.15,-134.16,0.21,-1.1,0.19,2022-03-28 9:26:58
21.97,-17.33,-62.44,-0.03,-0.99,0.3,2022-03-28 9:26:58
3.42,52.19,-5.8,0.24,-1.11,0.33,2022-03-28 9:26:58
-12.08,-14.89,17.76,0.04,-1.04,0.41,2022-03-28 9:26:58
-58.11,-72.2,69.95,-0.42,-0.88,0.16,2022-03-28 9:26:58
2.93,92.96,0.73,-0.18,-0.77,0.16,2022-03-28 9:26:59
33.87,-14.71,-57.25,0.11,-0.91,0.31,2022-03-28 9:26:59
42.11,-64.64,-33.51,0.01,-0.95,0.46,2022-03-28 9:26:59
18.74,7.45,10.74,0.01,-0.89,0.52,2022-03-28 9:26:59
-14.59,24.23,37.29,0.01,-1.19,0.39,2022-03-28 9:26:59
-31.01,101.26,58.53,-0.09,-1.03,0.16,2022-03-28 9:26:59
4.94,82.21,37.35,0.05,-0.85,0.08,2022-03-28 9:26:59
1.22,-36.68,-22.16,0.02,-1.08,-0.02,2022-03-28 9:26:59
27.89,0.18,-28.14,0.07,-1.03,0.07,2022-03-28 9:27:00
23.19,-86.55,-34.79,0.19,-1.01,0.17,2022-03-28 9:27:00
-2.32,15.99,-13.98,0,-1.01,0.21,2022-03-28 9:27:00
-14.16,53.04,-2.01,0.17,-1,0.16,2022-03-28 9:27:00
-20.14,26.06,-33.33,0.14,-1.1,0.14,2022-03-28 9:27:00
0.49,13.37,-45.84,0.17,-1.46,0.23,2022-03-28 9:27:00
22.77,-95.95,39.25,0.02,-0.67,0.45,2022-03-28 9:27:00
-58.47,-95.28,-3.05,-0.56,-1.02,0.12,2022-03-28 9:27:00
-38.45,88.56,39,-0.31,-0.88,-0.04,2022-03-28 9:27:01
26.12,110.29,-2.5,-0.17,-0.89,0.18,2022-03-28 9:27:01
28.08,-80.87,-50.11,-0.04,-0.95,0.35,2022-03-28 9:27:01
21.36,19.17,-9.89,0.09,-0.85,0.45,2022-03-28 9:27:01
-18.62,12.39,27.34,0.02,-1.2,0.34,2022-03-28 9:27:01
-29.54,113.95,101.75,-0.04,-1.12,0.22,2022-03-28 9:27:01
-2.14,-16.48,73.18,0.23,-1.02,0.17,2022-03-28 9:27:01
-10.31,-142.27,6.29,0.04,-0.94,0.14,2022-03-28 9:27:01
-4.09,-39.67,-38.7,0.03,-0.93,0.2,2022-03-28 9:27:02
9.4,40.89,-46.63,0.1,-0.87,0.21,2022-03-28 9:27:02
24.17,14.71,-56.52,0.17,-0.98,0.27,2022-03-28 9:27:02
27.1,-8.18,-39.86,0.11,-1.05,0.41,2022-03-28 9:27:02
9.58,18.31,-42.66,0.05,-1.18,0.45,2022-03-28 9:27:02
4.88,7.87,15.08,0.09,-0.98,0.46,2022-03-28 9:27:02
-72.63,64.39,42.79,-0.56,-0.99,0.02,2022-03-28 9:27:02
-2.2,152.22,12.51,-0.23,-0.84,0.26,2022-03-28 9:27:02
-21.91,41.75,-67.5,0.14,-0.85,0.28,2022-03-28 9:27:03
33.69,-96.92,-79.22,0.1,-0.93,0.31,2022-03-28 9:27:03
44.86,-70.5,-25.82,0,-0.86,0.47,2022-03-28 9:27:03
10.07,-11.35,30.76,0.05,-0.98,0.5,2022-03-28 9:27:03
-38.7,48.71,65.19,-0.06,-1.31,0.34,2022-03-28 9:27:03
-23.07,125.55,111.02,0,-1.01,0.23,2022-03-28 9:27:03
-8.97,-26.25,41.2,0.12,-0.96,0.1,2022-03-28 9:27:03
-20.51,-32.53,-23.56,-0.13,-0.88,-0.01,2022-03-28 9:27:03
23.32,70.37,-75.13,0.2,-0.98,0.05,2022-03-28 9:27:03
38.64,-110.35,-74.28,0.21,-1.05,0.19,2022-03-28 9:27:04
23.8,-7.81,-16.24,-0.03,-1.01,0.33,2022-03-28 9:27:04
-9.22,74.34,-3.54,0.15,-1.08,0.35,2022-03-28 9:27:04
-21.24,-11.47,-27.4,0.15,-1.08,0.34,2022-03-28 9:27:04
-2.56,-55.24,-9.4,0.07,-1.1,0.4,2022-03-28 9:27:04
-68.48,-69.76,81.73,-0.67,-0.6,-0.23,2022-03-28 9:27:04
-34.3,83.13,2.14,-0.39,-0.88,0.14,2022-03-28 9:27:04
38.02,108.15,-22.28,-0.04,-0.92,0.23,2022-03-28 9:27:04
22.22,-127.5,-61.46,0.01,-0.97,0.43,2022-03-28 9:27:05
17.58,-69.27,-9.34,-0.05,-0.89,0.46,2022-03-28 9:27:05
-7.26,-10.44,27.83,0.12,-0.87,0.48,2022-03-28 9:27:05
-52.19,-32.84,39.55,0.01,-1.16,0.35,2022-03-28 9:27:05
-68.3,30.7,103.52,-0.01,-1.11,0.28,2022-03-28 9:27:05
-40.53,34.61,89.54,0.14,-1.11,0.22,2022-03-28 9:27:05
-17.46,-62.32,33.51,0.05,-0.84,0.17,2022-03-28 9:27:05
23.07,9.89,-2.32,0.03,-0.95,0.27,2022-03-28 9:27:05
40.47,-49.26,-93.69,0.03,-1.07,0.41,2022-03-28 9:27:05
49.19,5,-102.42,-0.1,-0.7,0.53,2022-03-28 9:27:06
22.4,11.96,-53.83,0.01,-1.02,0.46,2022-03-28 9:27:06
5.43,110.96,-2.99,0.05,-0.72,0.35,2022-03-28 9:27:06
13.49,40.34,25.76,0.08,-0.73,0.41,2022-03-28 9:27:06
33.33,-45.84,15.75,0.09,-1.03,0.52,2022-03-28 9:27:06
-4.21,-50.6,32.17,0.02,-1.08,0.49,2022-03-28 9:27:06
-50.42,15.01,82.09,-0.01,-1.1,0.31,2022-03-28 9:27:06
-57.74,6.65,40.83,0.13,-1.02,0.15,2022-03-28 9:27:06
-25.15,6.77,23.86,0.06,-0.85,0.13,2022-03-28 9:27:06
39.25,17.76,-43.21,0.16,-0.82,0.19,2022-03-28 9:27:07
76.97,-74.77,-84.96,0.23,-0.97,0.41,2022-03-28 9:27:07
60.12,-128.11,-80.93,-0.14,-1.16,0.66,2022-03-28 9:27:07
1.46,116.76,-44.56,-0.01,-1.3,0.52,2022-03-28 9:27:07
-44.31,101.14,45.78,-0.32,-0.67,0.23,2022-03-28 9:27:07
-35.1,124.39,13.06,-0.39,-0.95,0.22,2022-03-28 9:27:07
3.23,28.26,-23.5,-0.13,-0.85,0.29,2022-03-28 9:27:07
25.63,-48.89,-54.99,-0.03,-0.91,0.34,2022-03-28 9:27:07
32.53,-75.87,-16.72,0.02,-0.9,0.51,2022-03-28 9:27:08
7.14,-49.01,26.73,0,-0.89,0.56,2022-03-28 9:27:08
-23.25,-25.88,38.02,0.04,-1.06,0.41,2022-03-28 9:27:08
-49.26,20.75,49.32,0.02,-1.13,0.3,2022-03-28 9:27:08
-34.61,38.7,96.07,0.06,-1.01,0.23,2022-03-28 9:27:08
-8.67,-2.2,72.08,0.1,-0.98,0.19,2022-03-28 9:27:08
-0.61,-76.23,12.57,0.04,-0.94,0.21,2022-03-28 9:27:08
26.12,27.22,-11.17,0.06,-0.9,0.29,2022-03-28 9:27:08
39.55,-20.2,-87.52,0.13,-1,0.35,2022-03-28 9:27:08
41.14,-70.8,-106.69,0.1,-1.25,0.48,2022-03-28 9:27:09
23.86,-47.36,-25.82,0.08,-0.84,0.54,2022-03-28 9:27:09
-10.13,-89.66,43.52,0.05,-0.77,0.42,2022-03-28 9:27:09
-69.7,8.67,58.04,-0.07,-1.04,0.28,2022-03-28 9:27:09
-71.29,46.69,110.47,0,-0.94,0.27,2022-03-28 9:27:09
8.54,-17.15,28.26,0.08,-0.7,0.34,2022-03-28 9:27:09
61.16,-79.28,-56.27,0.04,-0.92,0.42,2022-03-28 9:27:09
46.08,-94.73,-43.7,0.01,-1.17,0.51,2022-03-28 9:27:09
11.11,-30.52,22.03,0.06,-0.97,0.39,2022-03-28 9:27:10
-13.18,-34.97,27.95,0.14,-0.95,0.3,2022-03-28 9:27:10
-18.49,-75.99,8.3,0.23,-1.09,0.28,2022-03-28 9:27:10
-41.38,-108.46,-1.71,0.07,-1.03,0.23,2022-03-28 9:27:10
-30.27,-25.45,42.66,0.16,-1.05,0.22,2022-03-28 9:27:10
-11.72,-69.82,68.12,0.09,-0.91,0.21,2022-03-28 9:27:10
18.37,-96.74,126.59,0.11,-1,0.4,2022-03-28 9:27:10
-27.28,-123.66,103.21,-0.2,-0.84,0.35,2022-03-28 9:27:10
20.45,18.74,41.14,0.03,-0.92,0.47,2022-03-28 9:27:10
21.79,-66.53,0.92,-0.15,-0.7,0.43,2022-03-28 9:27:11
