gx,gy,gz,acx,acy,acz,time
108.15,-127.08,-138.67,-0.02,-1.16,0.47,2022-03-28 9:34:01
55.73,145.69,-99.85,-0.09,-0.91,0.47,2022-03-28 9:34:02
20.39,-42.66,2.75,0.39,-1.11,0.54,2022-03-28 9:34:02
-56.58,-62.87,96.74,-0.08,-1.1,0.43,2022-03-28 9:34:02
-99.24,35.4,177.98,0.05,-1.5,0.42,2022-03-28 9:34:02
-92.1,6.35,134.83,0.02,-0.96,0.18,2022-03-28 9:34:02
-28.75,24.84,64.7,0.07,-0.79,0.21,2022-03-28 9:34:02
60.85,-47.97,-97.35,0.05,-0.98,0.29,2022-03-28 9:34:02
115.11,-73.24,-192.32,0.06,-1.02,0.51,2022-03-28 9:34:02
67.69,-40.28,-129.88,-0.29,-1.08,0.43,2022-03-28 9:34:02
35.58,231.32,-58.29,0.25,-0.84,0.35,2022-03-28 9:34:03
29.72,-78.8,-4.21,0.32,-0.96,0.51,2022-03-28 9:34:03
-47.12,-35.64,122.38,-0.11,-0.99,0.41,2022-03-28 9:34:03
-78.61,40.16,161.44,0.11,-1.33,0.41,2022-03-28 9:34:03
-75.2,-16.85,94.85,0.03,-0.94,0.19,2022-03-28 9:34:03
-27.59,24.66,53.89,0.1,-0.94,0.2,2022-03-28 9:34:03
30.76,-47,-40.89,0.02,-0.93,0.25,2022-03-28 9:34:03
100.71,-76.78,-139.04,0.13,-0.86,0.57,2022-03-28 9:34:03
77.94,-78.92,-107.48,-0.23,-1.07,0.38,2022-03-28 9:34:04
34.12,218.63,-94.79,0.07,-0.86,0.41,2022-03-28 9:34:04
23.56,-54.75,-16.85,0.29,-0.76,0.45,2022-03-28 9:34:04
-63.72,-20.32,142.82,-0.07,-1.04,0.38,2022-03-28 9:34:04
-92.04,8.85,133.85,0.12,-1.27,0.34,2022-03-28 9:34:04
-61.71,1.89,86.79,0.02,-0.96,0.18,2022-03-28 9:34:04
-3.05,5.43,18.19,0.06,-0.82,0.25,2022-03-28 9:34:04
93.81,-10.07,-112.73,0.03,-1.13,0.46,2022-03-28 9:34:04
107.73,-94.12,-138.37,-0.07,-0.93,0.45,2022-03-28 9:34:05
45.53,129.64,-140.93,-0.16,-1,0.51,2022-03-28 9:34:05
26.73,131.29,-19.47,0.31,-0.8,0.38,2022-03-28 9:34:05
40.59,-58.9,50.42,0.19,-1.46,0.63,2022-03-28 9:34:05
-29.85,-90.94,123.29,-0.02,-0.99,0.37,2022-03-28 9:34:05
-78.55,-43.52,106.75,0.05,-1.18,0.35,2022-03-28 9:34:05
-70.8,-12.63,44.68,0.04,-0.96,0.14,2022-03-28 9:34:05
-14.59,44.49,14.77,0.1,-1.15,0.14,2022-03-28 9:34:05
53.16,0.79,-42.11,0.02,-0.96,0.26,2022-03-28 9:34:05
89.29,-53.71,-76.48,0.11,-0.93,0.55,2022-03-28 9:34:06
49.44,26.31,-95.52,-0.27,-0.76,0.37,2022-03-28 9:34:06
21.61,145.94,-83.92,0.25,-0.96,0.4,2022-03-28 9:34:06
30.64,-27.04,-29.17,0.28,-1.14,0.5,2022-03-28 9:34:06
-42.18,-84.29,60.3,0,-0.93,0.36,2022-03-28 9:34:06
-105.65,21.61,141.85,-0.08,-1.33,0.35,2022-03-28 9:34:06
-77.27,95.34,138.98,0.13,-0.89,0.18,2022-03-28 9:34:06
-7.26,-29.66,44.01,0.17,-0.84,0.19,2022-03-28 9:34:06
46.51,-115.36,-70.13,-0.02,-1.11,0.29,2022-03-28 9:34:06
81.54,-13.24,-84.35,-0.03,-0.83,0.49,2022-03-28 9:34:07
44.37,-13.43,-80.51,-0.09,-0.89,0.39,2022-03-28 9:34:07
21.85,135.99,-72.75,0.12,-0.86,0.34,2022-03-28 9:34:07
34.85,11.9,-16.78,0.25,-0.87,0.39,2022-03-28 9:34:07
13.37,-110.72,30.58,0.02,-1.19,0.51,2022-03-28 9:34:07
-56.4,8.18,91.19,-0.01,-1.15,0.4,2022-03-28 9:34:07
-86.85,46.69,97.41,0.04,-1.04,0.27,2022-03-28 9:34:07
-39.61,52.55,83.37,0.16,-0.93,0.18,2022-03-28 9:34:07
9.09,-67.02,-21.48,0.14,-1.02,0.24,2022-03-28 9:34:08
65.61,-46.2,-100.71,0.06,-0.91,0.43,2022-03-28 9:34:08
55.79,-92.1,-56.82,-0.15,-0.88,0.41,2022-03-28 9:34:08
17.88,113.71,-76.84,0.01,-0.81,0.36,2022-03-28 9:34:08
16.54,48.58,-27.22,0.18,-0.8,0.35,2022-03-28 9:34:08
37.9,-11.66,-3.05,0.18,-1.21,0.48,2022-03-28 9:34:08
-10.01,-41.93,54.87,-0.02,-0.98,0.41,2022-03-28 9:34:08
-56.09,-11.54,103.39,0.06,-1.14,0.34,2022-03-28 9:34:08
-58.35,-3.23,80.2,0.05,-1.04,0.28,2022-03-28 9:34:08
-32.17,-6.29,44.19,0.08,-0.92,0.22,2022-03-28 9:34:09
5.68,-35.34,-24.72,0.02,-1.06,0.3,2022-03-28 9:34:09
38.21,-3.11,-68.3,-0.02,-0.72,0.42,2022-03-28 9:34:09
42.11,-4.33,-73.3,-0.07,-0.89,0.33,2022-03-28 9:34:09
36.62,88.07,-92.96,0.07,-0.86,0.35,2022-03-28 9:34:09
41.99,28.75,-39,0.1,-0.82,0.41,2022-03-28 9:34:09
43.76,-26.12,-5.86,0.19,-1.22,0.59,2022-03-28 9:34:09
-34.91,-46.75,54.75,-0.11,-0.88,0.46,2022-03-28 9:34:09
-84.9,49.8,111.45,0.08,-1.23,0.37,2022-03-28 9:34:09
-79.04,25.09,78.55,0.06,-1.02,0.23,2022-03-28 9:34:10
-27.47,16.6,52,0.14,-0.84,0.19,2022-03-28 9:34:10
12.21,-55.36,-24.17,0.07,-0.91,0.29,2022-03-28 9:34:10
78.74,-5.98,-103.03,0.09,-0.86,0.57,2022-03-28 9:34:10
66.28,-92.53,-95.83,-0.02,-1,0.46,2022-03-28 9:34:10
15.32,104.25,-60.36,-0.08,-0.85,0.45,2022-03-28 9:34:10
11.66,77.45,0.12,0.25,-0.8,0.39,2022-03-28 9:34:10
20.45,-32.84,23.13,0.13,-1.11,0.53,2022-03-28 9:34:10
-37.96,-50.11,70.8,-0.09,-0.92,0.45,2022-03-28 9:34:10
-62.5,21.48,99.73,0.08,-1.11,0.37,2022-03-28 9:34:11
-55.85,-39.61,49.32,0.08,-0.96,0.25,2022-03-28 9:34:11
-1.83,38.76,37.96,0.09,-0.84,0.23,2022-03-28 9:34:11
56.52,-30.58,-57.98,0.13,-1.03,0.44,2022-03-28 9:34:11
72.39,-141.97,-67.08,-0.27,-0.66,0.62,2022-03-28 9:34:11
29.66,68.91,-81.42,-0.01,-1.05,0.42,2022-03-28 9:34:11
-1.4,127.81,-9.58,0.16,-0.71,0.28,2022-03-28 9:34:11
23.32,0.43,20.08,0.09,-0.84,0.42,2022-03-28 9:34:11
13.24,-69.34,17.94,0.02,-1.26,0.59,2022-03-28 9:34:12
-35.83,33.63,71.84,-0.04,-0.88,0.36,2022-03-28 9:34:12
-46.75,13.18,11.35,0.18,-1.05,0.32,2022-03-28 9:34:12
